fisc_wk_strt_dt,month,year,week_of_month,mkt_lvl,value,total_wgt,total_sales,avg_unit_price,avg_unit_price_adj,log_price,log_units
5/5/2013,5,2013,18,North,236.526,1642565.196,3474335.31,2.115188681,0.894273222,-0.111743933,14.31176972
5/5/2013,5,2013,18,South,236.526,1422200.66,2850561.14,2.004331189,0.847404171,-0.165577519,14.16771599
5/5/2013,5,2013,18,West,236.526,694843.26,1440919.45,2.073733075,0.876746351,-0.131537552,13.45144157
5/12/2013,5,2013,19,North,236.526,1587125.754,3533834.04,2.226562093,0.941360397,-0.060429219,14.27743524
5/12/2013,5,2013,19,South,236.526,1376157.075,2888754.41,2.099145848,0.887490529,-0.11935743,14.13480544
5/12/2013,5,2013,19,West,236.526,702042.076,1697784.51,2.418351503,1.022446371,0.022198159,13.46174862
5/19/2013,5,2013,20,North,236.526,1574523.73,3620625.62,2.299505273,0.972199789,-0.028193951,14.26946339
5/19/2013,5,2013,20,South,236.526,1357878.638,2960602.59,2.180314578,0.921807572,-0.081418784,14.12143421
5/19/2013,5,2013,20,West,236.526,649313.51,1470401.64,2.264548046,0.957420345,-0.043512752,13.38367095
5/26/2013,5,2013,21,North,236.526,1333529.782,3156906.36,2.367330976,1.000875581,0.000875197,14.10333996
5/26/2013,5,2013,21,North,236.792,39534.1,95286.09,2.41022535,1.017866038,0.017708317,10.58491887
5/26/2013,5,2013,21,South,236.526,1173445.88,2616575.85,2.22982235,0.94273879,-0.058966034,13.97545517
5/26/2013,5,2013,21,South,236.792,71074.55,162555.29,2.287109662,0.96587286,-0.034723069,11.17148461
5/26/2013,5,2013,21,West,236.526,533301.644,1249375.8,2.342718823,0.990469895,-0.009575807,13.18684248
5/26/2013,5,2013,21,West,236.792,41357.32,96180.74,2.325603787,0.982129374,-0.018032234,10.63000471
6/2/2013,6,2013,22,North,236.792,1500615.92,3571682.28,2.380144201,1.005162421,0.005149142,14.2213862
6/2/2013,6,2013,22,South,236.792,1281153.77,2890435.77,2.256119318,0.952785279,-0.048365711,14.06327161
6/2/2013,6,2013,22,West,236.792,612593.395,1457856.58,2.379811131,1.005021762,0.005009195,13.32545669
6/9/2013,6,2013,23,North,236.792,1407343.188,3368112.44,2.393241726,1.010693658,0.010636885,14.15721422
6/9/2013,6,2013,23,South,236.792,1267847.32,2867272,2.261527831,0.955069357,-0.045971316,14.052831
6/9/2013,6,2013,23,West,236.792,586609.024,1400394.78,2.387271117,1.008172201,0.008138989,13.28211382
6/16/2013,6,2013,24,North,236.792,1400220.584,3267500.04,2.333560924,0.985489765,-0.014616538,14.15214034
6/16/2013,6,2013,24,South,236.792,1240208.725,2788426.83,2.248352857,0.949505413,-0.051814048,14.03079025
6/16/2013,6,2013,24,West,236.792,571990.99,1368099.23,2.391819546,1.010093055,0.01004246,13.25687852
6/23/2013,6,2013,25,North,236.792,1341796.985,3047752.65,2.271396257,0.959236907,-0.041617199,14.10952031
6/23/2013,6,2013,25,South,236.792,1183686.445,2601128.35,2.197480896,0.928021595,-0.074700276,13.98414423
6/23/2013,6,2013,25,West,236.792,543225.292,1281641.69,2.359318885,0.996367649,-0.003638964,13.20527942
6/30/2013,6,2013,26,North,237.001,1229702.966,2713120.94,2.206322189,0.930933705,-0.071567213,14.02228321
6/30/2013,6,2013,26,South,237.001,1125463.107,2387387.37,2.121248893,0.895037951,-0.110889159,13.93370516
6/30/2013,6,2013,26,West,237.001,515538.435,1193323.76,2.31471347,0.976668229,-0.023608266,13.15296714
7/7/2013,7,2013,27,North,237.001,1352136.71,2960894.4,2.189789226,0.9239578,-0.079088879,14.11719665
7/7/2013,7,2013,27,South,237.001,1190678.325,2503401.25,2.10250006,0.887127084,-0.119767033,13.99003372
7/7/2013,7,2013,27,West,237.001,555462.948,1258114.38,2.264983442,0.955685184,-0.045326726,13.22755719
7/14/2013,7,2013,28,North,237.001,1396017.561,3054202.88,2.187796891,0.923117156,-0.079999123,14.14913414
7/14/2013,7,2013,28,South,237.001,1236000.365,2585178.17,2.091567481,0.882514201,-0.124980399,14.02739121
7/14/2013,7,2013,28,West,237.001,594565.45,1338108.23,2.250565064,0.949601505,-0.05171285,13.29558608
7/21/2013,7,2013,29,North,237.001,1412525.618,3070089.27,2.173475108,0.917074235,-0.086566856,14.16088988
7/21/2013,7,2013,29,South,237.001,1237824.67,2582413.97,2.086251819,0.880271315,-0.127525106,14.0288661
7/21/2013,7,2013,29,West,237.001,581949.08,1291011.33,2.218426619,0.936041037,-0.06609596,13.27413823
7/28/2013,7,2013,30,North,237.001,775397.29,1669648.6,2.153281449,0.90855374,-0.095901241,13.56113081
7/28/2013,7,2013,30,North,237.406,625783.368,1378329.51,2.202566544,0.927763639,-0.074978278,13.34675953
7/28/2013,7,2013,30,South,237.001,638780.775,1324845.77,2.07402261,0.875111333,-0.133404163,13.3673166
7/28/2013,7,2013,30,South,237.406,594985.995,1246364.88,2.094780197,0.882361944,-0.12515294,13.29629315
7/28/2013,7,2013,30,West,237.001,307511.29,670627.67,2.180822922,0.920174566,-0.083191882,12.63626708
7/28/2013,7,2013,30,West,237.406,289958.236,639058.36,2.203966919,0.928353504,-0.074342688,12.57749218
8/4/2013,8,2013,31,North,237.406,1428397.081,3089911.22,2.163201858,0.911182472,-0.093012104,14.17206345
8/4/2013,8,2013,31,South,237.406,1278650.295,2642326.18,2.06649636,0.870448245,-0.138746976,14.06131562
8/4/2013,8,2013,31,West,237.406,599627.27,1322819.48,2.206069581,0.929239185,-0.073389108,13.30406352
8/11/2013,8,2013,32,North,237.406,1448581.803,3133584.12,2.163208259,0.911185168,-0.093009145,14.18609557
8/11/2013,8,2013,32,South,237.406,1271308.51,2641049.8,2.077426352,0.875052169,-0.133471773,14.05555725
8/11/2013,8,2013,32,West,237.406,602025.644,1320496.68,2.193422644,0.923912051,-0.079138395,13.30805532
8/18/2013,8,2013,33,North,237.406,1425244.09,3102059.92,2.176511337,0.916788681,-0.086878279,14.16985365
8/18/2013,8,2013,33,South,237.406,1275911.176,2642143.5,2.070789526,0.87225661,-0.136671621,14.05917113
8/18/2013,8,2013,33,West,237.406,601917.274,1314002.7,2.183028726,0.919533932,-0.083888333,13.3078753
8/25/2013,8,2013,34,North,237.406,1363361.011,3025225.96,2.218947099,0.934663445,-0.067568766,14.12546354
8/25/2013,8,2013,34,South,237.406,1227789.295,2534034.45,2.063900101,0.86935465,-0.140004124,14.02072579
8/25/2013,8,2013,34,West,237.406,561333.107,1238428.57,2.206227558,0.929305729,-0.0733175,13.23806978
9/1/2013,9,2013,35,North,237.522,1243445.565,2650524.75,2.131596931,0.897431367,-0.108218633,14.03339677
9/1/2013,9,2013,35,South,237.522,1122940.855,2298583.58,2.046932009,0.86178628,-0.148747974,13.93146157
9/1/2013,9,2013,35,West,237.522,533558.916,1195342.35,2.240319324,0.943204976,-0.058471654,13.18732478
9/8/2013,9,2013,36,North,237.522,1242566.612,2561659.22,2.061587037,0.867956247,-0.141613972,14.03268965
9/8/2013,9,2013,36,South,237.522,1135802.415,2264092.71,1.993386068,0.839242709,-0.17525533,13.94284993
9/8/2013,9,2013,36,West,237.522,524279.245,1125204.66,2.146193409,0.903576683,-0.101394299,13.16977973
9/15/2013,9,2013,37,North,237.522,1260669.359,2512408.57,1.992916344,0.839044949,-0.175490999,14.04715338
9/15/2013,9,2013,37,South,237.522,1158324.509,2228980.88,1.9243147,0.810162722,-0.21052016,13.96248513
9/15/2013,9,2013,37,West,237.522,550549.782,1129027.5,2.050727358,0.863384174,-0.146895526,13.21867266
9/22/2013,9,2013,38,North,237.522,1251843.875,2456761.26,1.962514103,0.826245191,-0.190863708,14.04012812
9/22/2013,9,2013,38,South,237.522,1157567.754,2197765.48,1.898606343,0.799339153,-0.223969952,13.9618316
9/22/2013,9,2013,38,West,237.522,552254.926,1126618.77,2.040033899,0.858882082,-0.15212364,13.22176504
9/29/2013,9,2013,39,North,237.522,204270.52,396920.16,1.943110342,0.818075943,-0.200800106,12.22720047
9/29/2013,9,2013,39,North,237.871,1052193.43,2046613.32,1.945092282,0.817708877,-0.201248902,13.86638752
9/29/2013,9,2013,39,South,237.522,236755.31,442578.34,1.869349161,0.78702148,-0.239499737,12.37478244
9/29/2013,9,2013,39,South,237.871,949142.615,1774114.55,1.869175951,0.78579396,-0.241060658,13.76331435
9/29/2013,9,2013,39,West,237.522,84610.45,166264.72,1.96506129,0.827317592,-0.189566629,11.34581306
9/29/2013,9,2013,39,West,237.871,438169.114,887892.72,2.026369937,0.851877672,-0.16031234,12.99036022
10/6/2013,10,2013,40,North,237.871,1230630.825,2620708.53,2.12956516,0.895260524,-0.110640515,14.02303746
10/6/2013,10,2013,40,South,237.871,1175538.102,2148222.26,1.827437372,0.768247232,-0.263643682,13.97723656
10/6/2013,10,2013,40,West,237.871,503036.249,1005089.41,1.998045692,0.839970274,-0.174388775,13.12841751
10/13/2013,10,2013,41,North,237.871,1273689.658,2303112.61,1.808221175,0.760168821,-0.274214738,14.05742849
10/13/2013,10,2013,41,South,237.871,1193002.511,2148337.5,1.800782044,0.75704144,-0.278337285,13.99198381
10/13/2013,10,2013,41,West,237.871,511716.261,993163.61,1.940848251,0.815924703,-0.203433204,13.14552557
10/20/2013,10,2013,42,North,237.871,1269756.934,2262725.12,1.782014384,0.749151592,-0.288813923,14.05433605
10/20/2013,10,2013,42,South,237.871,1173582.855,2053180.06,1.74949732,0.735481551,-0.307229823,13.9755719
10/20/2013,10,2013,42,West,237.871,524571.567,992584.19,1.892180691,0.795465059,-0.228828355,13.17033715
10/27/2013,10,2013,43,North,237.641,304487.53,555329.45,1.823816726,0.767467199,-0.264659538,12.62638541
10/27/2013,10,2013,43,North,237.871,934779.607,1624088.29,1.737402354,0.730396877,-0.314167226,13.74806607
10/27/2013,10,2013,43,South,237.641,326561.397,569592.87,1.744213723,0.733970032,-0.30928708,12.69637326
10/27/2013,10,2013,43,South,237.871,820608.56,1408132.23,1.715960933,0.72138299,-0.32658509,13.61780149
10/27/2013,10,2013,43,West,237.641,155355.42,290685.9,1.871102405,0.787365145,-0.239063167,11.9534708
10/27/2013,10,2013,43,West,237.871,372505.37,679832.88,1.825028402,0.76723451,-0.264962774,12.82800673
11/3/2013,11,2013,44,North,237.641,1227519.07,2140270.09,1.7435738,0.73370075,-0.30965403,14.02050567
11/3/2013,11,2013,44,South,237.641,1180062.305,2027006.88,1.717711744,0.722817925,-0.324597922,13.9810778
11/3/2013,11,2013,44,West,237.641,505636.34,935249.06,1.849647634,0.778336917,-0.250595793,13.13357299
11/10/2013,11,2013,45,North,237.641,1207191.369,2105204.69,1.743886466,0.733832321,-0.309474722,14.00380704
11/10/2013,11,2013,45,South,237.641,1190964.645,2020748.99,1.696732979,0.713990001,-0.336886321,13.99027416
11/10/2013,11,2013,45,West,237.641,520202.007,946933.32,1.820318467,0.765995122,-0.266579478,13.16197249
11/17/2013,11,2013,46,North,237.641,1208454.085,2067244.42,1.710652019,0.719847172,-0.32871635,14.00485249
11/17/2013,11,2013,46,South,237.641,1161840.807,1928990.53,1.660288155,0.698653917,-0.358599771,13.96551621
11/17/2013,11,2013,46,West,237.641,514996.39,924859.26,1.795855812,0.755701168,-0.280109262,13.15191517
11/24/2013,11,2013,47,North,237.641,1008887.919,1711053.17,1.695979442,0.713672911,-0.33733053,13.82435921
11/24/2013,11,2013,47,South,237.641,933608.318,1520210.07,1.628316758,0.685200264,-0.378044128,13.74681227
11/24/2013,11,2013,47,West,237.641,415061.42,739792.3,1.782368258,0.750025567,-0.287647984,12.93618179
12/1/2013,12,2013,48,North,237.869,1240267.615,2134946.91,1.721359878,0.723658769,-0.323435311,14.03083773
12/1/2013,12,2013,48,South,237.869,1173003.625,1938509.08,1.652602804,0.694753332,-0.364198414,13.97507822
12/1/2013,12,2013,48,West,237.869,512725.246,914877.4,1.784342408,0.750136591,-0.287499968,13.1474954
12/8/2013,12,2013,49,North,237.869,1263320.514,2175981.31,1.722430124,0.7241087,-0.322813759,14.04925414
12/8/2013,12,2013,49,South,237.869,1203683.153,1987873.19,1.651492077,0.694286383,-0.364870748,14.00089671
12/8/2013,12,2013,49,West,237.869,521778.456,929851.83,1.782081685,0.749186184,-0.288767749,13.16499836
12/15/2013,12,2013,50,North,237.869,1246512.126,2105409.7,1.689040689,0.7100718,-0.342389188,14.03585991
12/15/2013,12,2013,50,South,237.869,1231803.185,2009118.86,1.631038858,0.685687861,-0.377332768,14.02398966
12/15/2013,12,2013,50,West,237.869,540792.103,950976.29,1.758487753,0.739267308,-0.302095708,13.2007902
12/22/2013,12,2013,51,North,237.869,991789.308,1648362.97,1.662009216,0.698707783,-0.358522675,13.80726597
12/22/2013,12,2013,51,South,237.869,960839.55,1546675.98,1.609713068,0.67672251,-0.390493971,13.77556271
12/22/2013,12,2013,51,West,237.869,435175.277,758434.93,1.742826328,0.732683253,-0.311041794,12.98350416
12/29/2013,12,2013,52,North,237.869,566035.405,942669.5,1.665389641,0.700128912,-0.356490801,13.24641191
12/29/2013,12,2013,52,North,238.872,510972.552,846159.95,1.655979263,0.693249633,-0.366365124,13.14407115
12/29/2013,12,2013,52,South,237.869,509712.495,821707.97,1.612100896,0.677726352,-0.389011683,13.14160211
12/29/2013,12,2013,52,South,238.872,574504.97,924083.93,1.608487269,0.673367858,-0.395463505,13.26126403
12/29/2013,12,2013,52,West,237.869,226874.55,396548.33,1.747874894,0.734805668,-0.308149212,12.3321525
12/29/2013,12,2013,52,West,238.872,279190.6,484593.07,1.735706969,0.726626381,-0.319342852,12.53964998
1/5/2014,1,2014,1,North,238.872,1067933.427,1763987.87,1.651776998,0.691490421,-0.368905981,13.88123596
1/5/2014,1,2014,1,South,238.872,1118825.682,1808951.46,1.616830476,0.67686061,-0.390289921,13.92779019
1/5/2014,1,2014,1,West,238.872,517908.341,905121.08,1.747647235,0.731624985,-0.312487212,13.15755356
1/12/2014,1,2014,2,North,238.872,1181438.392,1962546.77,1.661150326,0.695414417,-0.363247328,13.98224323
1/12/2014,1,2014,2,South,238.872,1174889.59,1902195.22,1.619041684,0.677786297,-0.388923237,13.97668474
1/12/2014,1,2014,2,West,238.872,522852.546,911655.85,1.743619414,0.729938802,-0.314794582,13.16705476
1/19/2014,1,2014,3,North,238.872,1182529.367,1972634,1.668148001,0.698343883,-0.359043628,13.98316623
1/19/2014,1,2014,3,South,238.872,1180161.375,1914633.62,1.622348994,0.679170851,-0.386882562,13.98116175
1/19/2014,1,2014,3,West,238.872,527676.622,929425.71,1.761354722,0.737363409,-0.304674416,13.17623892
1/26/2014,1,2014,4,North,238.872,1084178.539,1800945.19,1.66111496,0.695399611,-0.363268618,13.89633315
1/26/2014,1,2014,4,North,239.608,28961.4,48540.99,1.676058133,0.699500072,-0.357389382,10.27371919
1/26/2014,1,2014,4,South,238.872,1054127.075,1691716.89,1.604851,0.671845591,-0.397726741,13.86822357
1/26/2014,1,2014,4,South,239.608,62108.5,104258.62,1.678653002,0.700583037,-0.355842381,11.03663813
1/26/2014,1,2014,4,West,238.872,486429.055,852067.96,1.751679821,0.733313164,-0.310182432,13.09484634
1/26/2014,1,2014,4,West,239.608,32076.91,56910.52,1.774189596,0.740455075,-0.300490316,10.37589174
2/2/2014,2,2014,5,North,239.608,1134486.53,1882638.43,1.659463008,0.692574125,-0.367340008,13.94169071
2/2/2014,2,2014,5,South,239.608,1158457.46,1874285.74,1.617915033,0.675234146,-0.392695765,13.9625999
2/2/2014,2,2014,5,West,239.608,506609.545,879241.73,1.735541185,0.724325225,-0.322514782,13.13549586
2/9/2014,2,2014,6,North,239.608,1222659.519,2041089.56,1.669385081,0.696715085,-0.361378725,14.01653898
2/9/2014,2,2014,6,South,239.608,1224997.095,1982276.31,1.61818858,0.675348311,-0.392526705,14.01844903
2/9/2014,2,2014,6,West,239.608,558398.15,975935.46,1.747741213,0.729416886,-0.31550985,13.23282752
2/16/2014,2,2014,7,North,239.608,1226470.19,2029790.56,1.654985646,0.690705505,-0.370041733,14.01965084
2/16/2014,2,2014,7,South,239.608,1300420.455,2102453.42,1.616748961,0.674747488,-0.39341675,14.0781982
2/16/2014,2,2014,7,West,239.608,574568.764,999444.22,1.73946842,0.72596425,-0.320254508,13.26137506
2/23/2014,2,2014,8,North,239.608,1254498.48,2083529.49,1.660846564,0.693151549,-0.366506618,14.04224643
2/23/2014,2,2014,8,North,240.398,34971.138,57534.45,1.645198106,0.684364307,-0.379264891,10.46227837
2/23/2014,2,2014,8,South,239.608,1253019.845,2029265.99,1.61950028,0.675895746,-0.391716436,14.04106707
2/23/2014,2,2014,8,South,240.398,68373.72,113985.46,1.667094609,0.693472745,-0.366043341,11.13274382
2/23/2014,2,2014,8,West,239.608,553701.57,957344.14,1.72898939,0.721590844,-0.326296998,13.22438114
2/23/2014,2,2014,8,West,240.398,37762.008,67252.01,1.780943693,0.740831327,-0.299982308,10.5390588
3/2/2014,3,2014,9,North,240.398,1258623.41,2091171.82,1.661475389,0.691135279,-0.369419701,14.04552915
3/2/2014,3,2014,9,South,240.398,1333156.27,2129188.84,1.597103721,0.664358157,-0.408933882,14.10305982
3/2/2014,3,2014,9,West,240.398,596187.085,1027412.22,1.72330506,0.71685499,-0.332881704,13.2983098
3/9/2014,3,2014,10,North,240.398,1324067.708,2259047.96,1.706142327,0.709715691,-0.342890824,14.09621915
3/9/2014,3,2014,10,South,240.398,1352545.54,2241030.88,1.656898651,0.689231462,-0.372178125,14.11749896
3/9/2014,3,2014,10,West,240.398,665956.279,1146394.35,1.721425845,0.71607328,-0.33397277,13.4089793
3/16/2014,3,2014,11,North,240.398,1301568.653,2342275.6,1.799578988,0.748583178,-0.289572955,14.07908075
3/16/2014,3,2014,11,South,240.398,1372082.67,2357321.08,1.718060531,0.714673388,-0.335929641,14.13184034
3/16/2014,3,2014,11,West,240.398,643833.712,1159393.72,1.800765785,0.749076858,-0.288913686,13.37519576
3/23/2014,3,2014,12,North,240.398,1317980.024,2495839.64,1.893685484,0.787729301,-0.238600775,14.09161084
3/23/2014,3,2014,12,South,240.398,1360930.92,2457544.1,1.805781663,0.751163347,-0.286132145,14.12367952
3/23/2014,3,2014,12,West,240.398,626355.303,1185776.86,1.893137736,0.78750145,-0.238890067,13.34767307
3/30/2014,3,2014,13,North,240.398,206818.57,403525.55,1.951108887,0.811616106,-0.208727826,12.23959721
3/30/2014,3,2014,13,North,241.337,1130584.648,2171732.26,1.920893109,0.79593809,-0.228233872,13.93824544
3/30/2014,3,2014,13,South,240.398,268724.42,495640.99,1.844421099,0.767236457,-0.264960237,12.50144167
3/30/2014,3,2014,13,South,241.337,1090262.619,2032411.88,1.864148917,0.772425661,-0.258219507,13.90192916
3/30/2014,3,2014,13,West,240.398,95682.99,185283.9,1.936435097,0.805512149,-0.216276993,11.46879582
3/30/2014,3,2014,13,West,241.337,538535.69,1038474.73,1.928330377,0.799019784,-0.224369572,13.19660905
4/6/2014,4,2014,14,North,241.337,1352062.866,2718203.39,2.010411985,0.833030984,-0.182684442,14.11714203
4/6/2014,4,2014,14,South,241.337,1346889.73,2593705.09,1.925699656,0.797929723,-0.225734752,14.11330859
4/6/2014,4,2014,14,West,241.337,653619.476,1296768.65,1.983981043,0.822079102,-0.195918657,13.39028062
4/13/2014,4,2014,15,North,241.337,1322058.242,2769532.69,2.094864358,0.868024529,-0.141535305,14.09470035
4/13/2014,4,2014,15,South,241.337,1311293.08,2603005.46,1.98506764,0.822529343,-0.195371122,14.08652429
4/13/2014,4,2014,15,West,241.337,631792.13,1294656.38,2.049180923,0.849095217,-0.163583948,13.35631571
4/20/2014,4,2014,16,North,241.337,1294835.818,2750312.91,2.124063045,0.880123249,-0.127693326,14.07389446
4/20/2014,4,2014,16,South,241.337,1276323.09,2647095.45,2.074001067,0.85937965,-0.151544487,14.05949392
4/20/2014,4,2014,16,West,241.337,608883.412,1285861.06,2.111834605,0.875056293,-0.13346706,13.31938209
4/27/2014,4,2014,17,North,241.337,804701.45,1721893.68,2.139791944,0.886640649,-0.120315509,13.59822662
4/27/2014,4,2014,17,North,242.344,674728.76,1465996.76,2.172720131,0.89654381,-0.109208119,13.42206605
4/27/2014,4,2014,17,South,241.337,731028.52,1511842.64,2.068103499,0.856935944,-0.154392108,13.50220775
4/27/2014,4,2014,17,South,242.344,673079.72,1380009.19,2.050290848,0.846025009,-0.167206358,13.41961906
4/27/2014,4,2014,17,West,241.337,353819.14,745284.14,2.106398597,0.872803837,-0.136044448,12.77654116
4/27/2014,4,2014,17,West,242.344,309474.201,665976.19,2.151960286,0.887977538,-0.118808831,12.64263001
5/4/2014,5,2014,18,North,242.344,1554684.794,3386420.95,2.178204201,0.898806738,-0.106687242,14.25678338
5/4/2014,5,2014,18,South,242.344,1428697.25,2949923.94,2.064764904,0.851997534,-0.160171647,14.17227357
5/4/2014,5,2014,18,West,242.344,670911.108,1450784.59,2.162409554,0.892289289,-0.113964884,13.41639193
5/11/2014,5,2014,19,North,242.344,1480637.863,3237648.93,2.186658204,0.902295169,-0.102813574,14.20798354
5/11/2014,5,2014,19,South,242.344,1362329.681,2807562.36,2.060853844,0.850383688,-0.162067634,14.12470679
5/11/2014,5,2014,19,West,242.344,634048.143,1372086.96,2.164010691,0.892949976,-0.113224717,13.35988017
5/18/2014,5,2014,20,North,242.344,1520619.06,3368757.41,2.215385496,0.9141491,-0.089761591,14.23462809
5/18/2014,5,2014,20,South,242.344,1361963.55,2848904.57,2.091762713,0.863137818,-0.147180905,14.124438
5/18/2014,5,2014,20,West,242.344,634308.128,1400964.05,2.208649059,0.9113694,-0.092806975,13.36029012
5/25/2014,5,2014,21,North,242.344,1377349.545,3165426.76,2.298201478,0.948322004,-0.053061167,14.13567159
5/25/2014,5,2014,21,South,242.344,1266086.94,2733151.65,2.158739312,0.890774813,-0.115663619,14.05144155
5/25/2014,5,2014,21,West,242.344,605560.12,1353378.01,2.234919317,0.92220947,-0.080982891,13.31390913
6/1/2014,6,2014,22,North,242.326,1541107.1,3592721.81,2.331260306,0.962034741,-0.038704716,14.24801161
6/1/2014,6,2014,22,South,242.326,1352751,2967571.54,2.193730805,0.905280822,-0.099510083,14.11765085
6/1/2014,6,2014,22,West,242.326,682112.364,1514403.82,2.220167673,0.916190451,-0.08753102,13.43294968
6/8/2014,6,2014,23,North,242.326,1536635.643,3613190.32,2.351364383,0.970331034,-0.030117993,14.24510594
6/8/2014,6,2014,23,South,242.326,1338805.99,3062290.28,2.287329384,0.943905889,-0.057728812,14.10728872
6/8/2014,6,2014,23,West,242.326,648103.083,1500598.41,2.315369961,0.955477316,-0.045544256,13.38180504
6/15/2014,6,2014,24,North,242.326,1526540.834,3605355.94,2.361781526,0.974629848,-0.025697523,14.23851484
6/15/2014,6,2014,24,South,242.326,1320467.76,2950912.62,2.23474795,0.922207254,-0.080985293,14.0934966
6/15/2014,6,2014,24,West,242.326,625467.834,1463810.62,2.340345163,0.965783764,-0.034815317,13.34625518
6/22/2014,6,2014,25,North,242.326,1498468.955,3549111.18,2.368491632,0.977398889,-0.022860431,14.21995445
6/22/2014,6,2014,25,South,242.326,1316780.363,2937103.12,2.230518621,0.920461949,-0.082879617,14.0907002
6/22/2014,6,2014,25,West,242.326,658040.98,1523859.47,2.315751627,0.955634817,-0.045379429,13.39702249
6/29/2014,6,2014,26,North,242.326,234497,560758.92,2.391326627,0.986822143,-0.013265455,12.36519807
6/29/2014,6,2014,26,North,243.034,1092231.446,2582586.2,2.364504528,0.972911004,-0.027462667,13.90373336
6/29/2014,6,2014,26,South,242.326,260593.58,584261.58,2.242041343,0.925216998,-0.077726976,12.47071731
6/29/2014,6,2014,26,South,243.034,937440.41,2105377.81,2.245879085,0.924100778,-0.078934146,13.75090847
6/29/2014,6,2014,26,West,242.326,110649.98,254670.57,2.301587131,0.949789594,-0.051514799,11.61412716
6/29/2014,6,2014,26,West,243.034,504982.933,1203880.71,2.384002768,0.980933848,-0.019250255,13.13227991
7/6/2014,7,2014,27,North,243.034,1403211.568,3337163.19,2.378232382,0.978559536,-0.02167365,14.15427414
7/6/2014,7,2014,27,South,243.034,1237947.823,2792825.58,2.256012352,0.928270263,-0.074432356,14.02896559
7/6/2014,7,2014,27,West,243.034,653116.513,1505756.21,2.305494012,0.948630238,-0.05273619,13.38951082
7/13/2014,7,2014,28,North,243.034,1434271.524,3416066.68,2.381743361,0.980004181,-0.020198441,14.17616763
7/13/2014,7,2014,28,South,243.034,1293194.09,2924322.06,2.261317217,0.93045303,-0.072083683,14.07262575
7/13/2014,7,2014,28,West,243.034,660670.824,1529950.55,2.315753162,0.95285152,-0.04829619,13.401011
7/20/2014,7,2014,29,North,243.034,1432184.202,3434700.76,2.39822556,0.98678603,-0.013302051,14.17471125
7/20/2014,7,2014,29,South,243.034,1280433.305,2890453.41,2.257402552,0.928842282,-0.073816326,14.0627091
7/20/2014,7,2014,29,West,243.034,642994.15,1496690.43,2.327689031,0.957762713,-0.043155222,13.37389091
7/27/2014,7,2014,30,North,243.034,1041350.907,2452135.23,2.354763619,0.96890296,-0.031590817,13.85602938
7/27/2014,7,2014,30,North,243.811,347302.34,848961.76,2.444445839,1.002598668,0.002595298,12.75795098
7/27/2014,7,2014,30,South,243.034,886683.04,1991073.83,2.245530522,0.923957357,-0.079089359,13.69524286
7/27/2014,7,2014,30,South,243.811,379250.38,864589.07,2.279731585,0.935040497,-0.067165439,12.8459519
7/27/2014,7,2014,30,West,243.034,424278,998571.52,2.353578361,0.968415268,-0.032094288,12.95814418
7/27/2014,7,2014,30,West,243.811,184671.68,436894.63,2.365791171,0.97033816,-0.03011065,12.12633482
8/3/2014,8,2014,31,North,243.811,1370158.691,3224587.19,2.353440672,0.965272556,-0.035344776,14.13043712
8/3/2014,8,2014,31,South,243.811,1308543.97,2903487.63,2.218868985,0.910077472,-0.094225549,14.0844256
8/3/2014,8,2014,31,West,243.811,617830.89,1443140.16,2.335817427,0.958044316,-0.042861243,13.33397006
8/10/2014,8,2014,32,North,243.811,1377810.789,3214386.45,2.332966526,0.956875008,-0.044082504,14.13600641
8/10/2014,8,2014,32,South,243.811,1311177.31,2866414.72,2.186138136,0.896652791,-0.10908657,14.086436
8/10/2014,8,2014,32,West,243.811,638078.803,1452516.63,2.276390664,0.933670205,-0.068632002,13.36621707
8/17/2014,8,2014,33,North,243.811,1381683.42,3218716.55,2.329561536,0.955478439,-0.045543081,14.13881318
8/17/2014,8,2014,33,South,243.811,1321341.145,2875198.07,2.17596953,0.892482099,-0.113748823,14.0941578
8/17/2014,8,2014,33,West,243.811,638705.71,1430239.47,2.239277726,0.918448194,-0.085069779,13.36719908
8/24/2014,8,2014,34,North,243.811,1362838.694,3135393.04,2.300634003,0.943613702,-0.058038411,14.12508036
8/24/2014,8,2014,34,South,243.811,1290574.971,2793830.7,2.164795353,0.887898968,-0.118897317,14.07059839
8/24/2014,8,2014,34,West,243.811,649965.58,1453444.94,2.236187553,0.917180748,-0.086450718,13.38467469
8/31/2014,8,2014,35,North,244.63,1279223.811,2925939.69,2.287277382,0.934994638,-0.067214485,14.06176405
8/31/2014,8,2014,35,South,244.63,1247516.61,2690331.84,2.156549916,0.881555784,-0.126066996,14.03666542
8/31/2014,8,2014,35,West,244.63,624631.18,1384955.65,2.217237458,0.906363675,-0.098314646,13.34491664
9/7/2014,9,2014,36,North,244.63,1349635.21,3073619.94,2.27737089,0.930945056,-0.07155502,14.1153449
9/7/2014,9,2014,36,South,244.63,1249616.47,2707367.71,2.16655892,0.885647272,-0.121436521,14.03834724
9/7/2014,9,2014,36,West,244.63,620958.197,1380906.27,2.223831293,0.909059107,-0.095345163,13.33901904
9/14/2014,9,2014,37,North,244.63,1337619.486,3039597.59,2.272393324,0.928910323,-0.073743075,14.10640209
